type,year,month_name,month_num,month_end,town,gross,gross_count,retail,retail_count,use,use_count,past_gross,past_gross_count,past_retail,past_retail_count,past_use,past_use_count,update,time_frame
Sales and Use,2020,Jun,6,2020-06-30,WINHALL,2561611.56,15,1876106.24,13,0.0,0,1907213.34,19,1222232.5,16,0.0,0,Final,Quarterly
Sales and Use,2020,Jun,6,2020-06-30,WINOOSKI,26529125.94,72,3424436.59,64,457852.8333333329,13,41556884.41,79,3844530.12,69,763885.0000000003,16,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ADDISON,1604681.22,15,573486.03,13,0.0,0,1625983.08,18,474802.3,15,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BARRE,183312468.18,225,35706930.16,204,1338849.1666666672,60,148627289.84,258,33039212.38,232,1573769.1666666674,60,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BERLIN,53623861.31,64,19610089.39,61,397397.0,29,51064279.2,65,19159217.51,62,509798.83333333343,31,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BRADFORD,24157646.63,51,5066711.3,46,271862.33333333326,23,25105057.19,53,5936669.21,47,344296.3333333333,23,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BRIDGEWATER,1671231.44,15,701587.14,14,0.0,0,1738314.08,14,646008.92,13,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BRIDPORT,3275579.28,18,951180.76,14,0.0,0,3846205.55,14,930420.84,12,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BRISTOL,18950301.1,81,5832555.85,69,230966.99999999997,11,17519765.42,80,5135529.93,70,172584.6666666667,13,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,BURKE,2582924.38,32,1432161.35,27,0.0,0,2957128.83,31,1557689.59,26,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CABOT,214002261.02,19,640322.43,15,0.0,0,253201095.8,22,702373.76,18,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CAMBRIDGE,15070926.91,67,5969656.91,60,124460.50000000007,12,18259379.46,72,6251643.86,64,118258.33333333333,13,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CANAAN,0.0,0,0.0,0,0.0,0,1312665.45,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CASTLETON,21372639.2,59,8357240.68,53,0.0,0,17382263.33,64,6664906.33,61,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,CORNWALL,1294972.49,10,0.0,0,0.0,0,720658.05,13,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,COVENTRY,0.0,0,0.0,0,0.0,0,4073710.66,10,1360648.39,10,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,DANBY,5188607.8,11,849107.95,10,0.0,0,5711343.82,15,598162.53,13,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,DUMMERSTON,5682295.39,25,1181860.11,23,0.0,0,6102782.03,26,1172570.0,24,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,EAST MONTPELIER,16153013.65,43,6016781.66,38,0.0,0,13740155.39,41,4485605.01,37,215717.0,10,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ENOSBURG,19182906.48,67,6360902.94,64,441734.16666666634,14,19442264.76,65,5690812.22,62,107581.3333333333,12,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ESSEX,143914090.69,282,44242416.29,252,524681.5000000002,61,167665106.93,294,42516932.16,265,543627.0000000001,72,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,FAIRFIELD,1844343.17,18,444784.95,14,0.0,0,2110175.47,19,403265.92,16,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,GREENSBORO,3616357.92,24,2025109.73,22,0.0,0,4995658.29,21,2722989.47,19,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,HALIFAX,584904.01,10,0.0,0,0.0,0,589897.49,11,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,HARDWICK,30331323.25,62,5073469.02,58,21477.83333333337,14,28913962.75,66,4504485.68,61,23240.000000000004,14,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,HARTFORD,143672618.44,205,24555108.79,188,277246.16666666657,76,113249032.45,212,23466852.18,194,928902.6666666667,80,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,HIGHGATE,6372367.23,23,2115376.77,21,0.0,0,5953674.64,24,1847157.9,23,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,IRASBURG,6464993.26,23,1432978.48,17,0.0,0,5047418.66,22,750613.87,20,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,JAY,0.0,0,0.0,0,0.0,0,5835888.36,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,KILLINGTON,13983350.1,42,11780272.72,39,0.0,0,9370067.02,45,6828891.56,41,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,LINCOLN,981050.59,13,302296.72,11,0.0,0,919920.7,13,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MANCHESTER,77760700.88,200,34927957.4,188,607324.9999999998,39,79691141.93,206,34014840.45,197,873153.1666666667,44,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MARSHFIELD,2748994.56,13,858957.96,11,0.0,0,3383074.61,14,883889.65,11,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MIDDLEBURY,108278262.27,185,32282017.59,175,228106.8333333333,43,108019213.91,188,28678980.26,178,377688.83333333343,48,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MILTON,52169544.33,127,12743125.96,116,466430.99999999977,25,55488615.7,137,12235402.68,123,631186.8333333336,33,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MONKTON,494293.3,11,0.0,0,0.0,0,1861213.19,11,238929.04,11,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MORRISTOWN,73957691.4,137,23995042.8,126,506117.16666666634,38,69979935.89,146,21612878.22,133,498238.83333333343,43,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,MOUNT HOLLY,0.0,0,0.0,0,0.0,0,1270376.22,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,NORTHFIELD,16487482.33,49,4530116.82,45,0.0,0,17284145.15,54,4360488.31,51,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ORWELL,3582513.64,16,888440.74,16,0.0,0,3525305.36,16,877854.82,16,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,PERU,0.0,0,0.0,0,0.0,0,1412062.85,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,POMFRET,286712.0,11,0.0,0,0.0,0,416408.78,12,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,PUTNEY,14032658.07,51,996365.41,45,67441.83333333334,10,16035287.24,58,961994.93,50,84147.16666666669,14,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,READSBORO,0.0,0,0.0,0,0.0,0,434502.34,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,RICHMOND,27464589.87,61,9415802.02,53,156002.3333333334,13,25304645.82,56,8378514.04,50,179689.0000000001,10,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,ROCHESTER,6346491.99,20,1157545.13,19,0.0,0,5339041.74,25,1096994.48,24,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,RYEGATE,2068155.8,12,266838.7,12,0.0,0,4871259.31,14,178617.5,12,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,SHAFTSBURY,27637484.34,23,2290753.38,18,0.0,0,25906620.65,27,2083038.16,21,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,SHELBURNE,79529230.91,134,20954268.3,121,93169.49999999994,21,72558791.65,142,19642017.05,128,170054.66666666666,20,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,SHOREHAM,16280457.62,23,542615.72,17,0.0,0,15205341.76,18,603111.45,17,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,SHREWSBURY,470231.48,13,365049.13,12,0.0,0,383596.18,14,329504.91,13,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,TROY,9683693.23,25,1068316.23,21,318742.50000000035,11,8490651.01,26,1067348.56,21,283786.666666667,11,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,TUNBRIDGE,653427.96,16,355121.66,15,0.0,0,792294.62,21,537804.55,19,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,VERGENNES,25392004.99,72,5125936.19,60,797681.6666666673,12,35784732.57,72,5182941.42,65,632984.3333333336,14,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WATERBURY,38064410.41,130,10682697.59,121,469927.166666667,16,35830920.71,131,10532345.78,121,621893.8333333336,17,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WATERFORD,5570745.66,12,953735.71,11,0.0,0,4442099.13,14,556131.91,13,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WEST RUTLAND,17811616.17,34,3285501.33,26,52240.00000000001,10,17185219.78,32,2719000.26,29,43538.1666666667,10,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WHITINGHAM,1230299.88,21,385958.89,19,0.0,0,1555031.12,26,443230.3,23,0.0,0,Final,Quarterly
Sales and Use,2020,Sep,9,2020-09-30,WINOOSKI,35430289.91,75,4050728.79,65,393152.3333333333,13,57482932.9,80,4153454.3,69,1207480.0,15,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BARNET,1699619.14,23,414417.46,19,0.0,0,1488473.61,22,370885.73,18,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BRADFORD,25878162.52,48,5105161.09,43,258492.49999999997,21,25695020.23,48,5318601.58,42,312163.00000000035,22,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BRANDON,25132545.13,87,3772601.95,81,260034.83333333334,11,22692053.12,88,3325603.43,82,308971.6666666663,13,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BRATTLEBORO,134274204.12,305,25543443.57,268,685754.833333333,77,163518805.92,318,25202996.8,280,1292552.1666666663,80,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BRIDGEWATER,1329995.54,13,428014.99,11,0.0,0,1397667.12,13,543934.11,11,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BRIGHTON,2282533.13,21,1127064.53,17,0.0,0,1628359.38,21,824403.01,15,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BRISTOL,16977621.78,84,4937726.29,71,200276.666666667,12,15952274.89,85,4283126.65,75,196261.16666666672,11,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,BURLINGTON,263254330.53,575,64515495.68,504,2144640.5,107,247168906.55,626,66341607.5,549,2200986.5000000005,121,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,CALAIS,569287.14,13,76352.14,11,0.0,0,440484.69,16,99166.95,14,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,CASTLETON,16100532.28,55,5136544.78,51,0.0,0,15237780.82,61,4429813.2,56,47430.666666666635,10,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,CHARLOTTE,5547470.92,54,1392635.72,42,0.0,0,5101201.04,49,1410602.39,38,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,CHESTER,23070968.16,67,2582913.49,62,151453.50000000003,13,9274457.28,60,2310634.92,55,146456.0000000001,14,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,CORINTH,1380645.11,14,536197.54,14,0.0,0,1213444.67,12,463536.16,11,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,COVENTRY,0.0,0,0.0,0,0.0,0,2045231.61,10,788927.69,10,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,CRAFTSBURY,1854544.93,25,845723.69,22,0.0,0,1921227.14,28,866842.15,27,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,DUMMERSTON,5431413.72,30,1048578.9,28,212595.49999999994,10,4817994.98,27,844159.25,24,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,EDEN,1440633.68,14,451380.18,13,0.0,0,1272950.35,14,455711.57,12,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,ENOSBURG,19346487.44,71,5847539.39,65,89505.83333333327,13,18016173.97,67,5190023.57,60,161889.16666666698,14,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,FAIRFIELD,2206166.87,22,589739.32,20,0.0,0,2077441.24,21,550554.03,18,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,FAIRLEE,12404044.77,32,1158400.88,30,250981.33333333337,11,11079510.86,32,1555423.87,28,88691.0,10,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,GEORGIA,4450853.41,28,1903169.84,24,0.0,0,3350332.6,28,1547545.21,23,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,GROTON,4874995.22,13,1097869.92,10,0.0,0,1989298.51,12,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,GUILFORD,777150.26,21,390931.74,19,0.0,0,725299.67,21,378007.05,18,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,HARDWICK,26990284.35,61,5355980.32,57,17341.166666666657,12,24833378.2,60,4355356.1,56,22846.999999999964,12,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,HIGHGATE,6544089.76,23,2338018.11,22,0.0,0,5991066.97,23,1718501.34,21,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,HUNTINGTON,968211.58,21,458692.5,19,0.0,0,732864.65,23,374364.77,20,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,HYDE PARK,13374383.54,49,1339749.44,40,0.0,0,10456922.76,42,1065463.95,34,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,JAMAICA,5417822.5,20,1459662.73,20,0.0,0,5153663.89,19,1385048.93,18,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,JAY,4401495.98,10,0.0,0,0.0,0,6735586.63,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,JERICHO,9907287.3,52,3049125.31,46,0.0,0,8367905.39,54,2558923.83,49,52655.16666666667,11,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,LINCOLN,968775.89,13,295589.5,12,0.0,0,826613.11,12,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,MARLBORO,430892.93,10,0.0,0,0.0,0,438624.32,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,MIDDLESEX,13427111.0,34,616420.25,29,0.0,0,16523099.76,35,646654.59,29,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,MIDDLETOWN SPRINGS,745542.05,12,103190.68,10,0.0,0,572899.8,12,134480.92,11,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,MONKTON,746649.4,11,0.0,0,0.0,0,1273633.35,14,113134.7,12,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,MORETOWN,1424999.6,23,636333.03,19,0.0,0,1529915.2,23,463036.24,19,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,NEWFANE,3828178.27,22,2991422.56,20,0.0,0,2529326.49,21,1689920.63,19,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,PAWLET,1802139.81,26,612343.76,22,0.0,0,1925548.84,26,587154.02,23,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,PITTSFIELD,4114318.04,10,1382924.85,10,0.0,0,4491027.41,10,1312061.31,10,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,PITTSFORD,8678504.27,46,2122312.81,42,0.0,0,10513592.35,52,1978209.73,46,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,PLAINFIELD,1622867.18,16,480481.96,13,0.0,0,1231554.7,18,346116.63,14,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,POULTNEY,12740913.71,46,2276175.17,40,0.0,0,11286814.03,51,1896351.75,46,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,POWNAL,4035462.69,18,2176210.94,14,0.0,0,5306887.36,20,1585787.94,16,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,PROCTOR,2514605.91,13,281379.76,11,0.0,0,3191721.19,16,408661.66,14,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,RICHMOND,35114363.39,66,7719442.51,57,221737.33333333294,11,32705668.24,66,7678201.35,59,265189.8333333333,12,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,ROCHESTER,5489268.84,23,795695.58,21,0.0,0,4620032.02,23,660764.11,23,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,SALISBURY,378956.99,12,117145.17,12,0.0,0,0.0,0,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,SHARON,1242281.26,11,331293.67,10,0.0,0,1351792.91,11,426283.75,10,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,SOUTH BURLINGTON,383553343.97,453,91736534.62,394,6116730.833333328,152,419420751.53,461,91030084.11,416,3475676.666666667,175,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,VERGENNES,25011989.9,70,4534639.9,61,766369.6666666674,12,22432964.25,69,3892269.68,62,264263.1666666667,15,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WEST RUTLAND,18317899.03,30,3025144.76,28,58784.666666666686,10,16213453.5,34,2318936.83,31,57081.16666666667,11,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WESTFIELD,2968743.53,13,0.0,0,0.0,0,1657340.58,13,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WESTMINSTER,28094012.55,32,1875111.58,29,0.0,0,12211702.65,37,1776383.45,33,140398.99999999988,11,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WEYBRIDGE,418681.16,11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WHITING,1361967.6,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WILLIAMSTOWN,4110901.85,33,1410408.97,29,0.0,0,5049329.79,34,1303519.57,32,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WILLISTON,283719032.76,370,117030191.08,324,6168701.833333339,124,314747610.84,371,112249968.36,325,6380010.000000005,124,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WILMINGTON,17396393.89,61,8148306.84,58,55159.16666666667,11,14551659.85,59,6283852.19,55,0.0,0,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WINDSOR,10270029.84,50,3422411.32,42,135514.16666666674,22,10469267.02,59,3016783.33,51,120153.16666666676,23,Final,Quarterly
Sales and Use,2020,Dec,12,2020-12-31,WORCESTER,0.0,0,0.0,0,0.0,0,553136.13,10,0.0,0,0.0,0,Final,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,BARTON,53867421.91,51,3960027.11,43,187504.83333333302,16,47984165.97,52,3005057.17,43,263194.833333333,16,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,BETHEL,11519866.15,38,1064132.82,32,301624.8333333333,14,10362204.18,41,1125549.23,35,280837.6666666664,14,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,BRADFORD,20675352.91,41,3626390.04,37,216420.66666666663,19,21527941.42,48,4081405.86,42,195095.33333333366,23,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,BURKE,3288463.63,29,1996409.9,28,0.0,0,3181169.71,28,1785841.62,23,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,CABOT,215691296.12,15,513958.18,14,0.0,0,245682259.8,15,517702.54,12,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,CAMBRIDGE,16191052.78,67,8071450.67,60,52521.49999999993,10,12765801.09,69,7370576.77,63,78618.99999999999,13,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,CHESTER,22995193.25,60,2188693.26,54,71412.1666666667,11,21859552.55,59,1830416.74,51,73389.49999999994,10,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,CLARENDON,16739530.71,39,3376007.19,34,0.0,0,18851069.87,43,3086404.34,35,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,COLCHESTER,397209969.13,210,88831861.52,182,2024397.666666667,56,376643561.12,218,86607624.9,185,2322196.8333333363,61,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,CORINTH,1277034.56,15,457125.86,14,0.0,0,1113943.04,13,418340.4,12,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,CORNWALL,1848229.29,11,0.0,0,0.0,0,746919.82,10,0.0,0,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,DUXBURY,470553.9,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,EAST MONTPELIER,15740051.67,38,4508462.27,34,0.0,0,12956141.29,37,2843560.86,35,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,ENOSBURG,19037344.29,69,5124066.73,64,52630.16666666669,13,17290363.71,62,4437968.57,58,422092.8333333336,14,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,GEORGIA,4239677.83,23,1618760.78,22,0.0,0,3416592.35,27,1286772.46,23,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,GROTON,2941268.94,12,0.0,0,0.0,0,2159691.39,11,0.0,0,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,HARTFORD,124893404.44,210,18576957.02,189,237800.8333333333,72,101992343.09,204,16535773.88,184,383873.33333333343,75,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,HARTLAND,2650043.81,33,1020441.38,28,55992.66666666664,10,2974909.23,33,1179897.13,27,85812.99999999999,10,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,JAMAICA,4047057.56,18,1416094.85,18,0.0,0,3658712.51,17,988371.44,16,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,KILLINGTON,36292482.13,49,32228625.88,47,0.0,0,29885437.48,48,25862038.34,44,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,LUDLOW,22977071.35,58,10887102.34,54,0.0,0,21161046.59,63,9163479.17,60,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,MANCHESTER,64983400.91,197,30009745.29,183,730867.1666666663,35,57101147.1,202,22853104.77,191,818386.9999999991,40,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,MENDON,7075598.6,15,919955.09,15,0.0,0,6706226.68,19,658829.09,18,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,NEWPORT TOWN,1730956.8,18,302112.53,17,0.0,0,1722302.95,18,299241.35,16,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,NORWICH,5974080.96,34,1103639.25,25,81579.00000000004,13,24480323.85,37,2404102.75,32,60221.3333333334,14,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,PERU,3911134.11,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,PITTSFIELD,0.0,0,0.0,0,0.0,0,4426293.03,10,0.0,0,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,PLAINFIELD,1158618.71,15,0.0,0,0.0,0,1227064.64,18,424930.9,13,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,POULTNEY,12911825.47,43,1990333.72,37,0.0,0,11133462.68,46,1897796.72,41,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,POWNAL,3750447.45,18,1887114.95,12,0.0,0,3074279.11,19,1312272.49,15,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,PUTNEY,13089156.13,46,632114.63,38,0.0,0,14710689.36,54,689686.73,43,124501.83333333337,11,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,RANDOLPH,36101570.81,86,4450906.22,74,78976.66666666664,19,33936718.44,94,4265088.2,78,88726.16666666666,25,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,READING,0.0,0,0.0,0,0.0,0,275454.91,11,125789.19,10,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,ROCKINGHAM,27807175.28,73,3244656.83,57,136083.8333333333,18,28393532.61,69,3004115.29,59,121146.50000000001,18,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,SHELDON,7194544.96,12,564888.21,12,0.0,0,10433523.77,10,599735.42,10,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,SHOREHAM,14671357.44,19,485834.08,13,0.0,0,12136559.77,18,326795.78,12,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,SOUTH HERO,3806036.06,27,1266033.61,25,0.0,0,3874859.57,24,965424.31,22,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,ST ALBANS TOWN,86213178.54,61,22363258.22,56,149399.9999999999,20,78109528.67,66,18919023.31,60,305153.66666666645,25,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,STARKSBORO,608582.48,13,0.0,0,0.0,0,487288.65,16,0.0,0,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,TROY,10986073.39,23,956793.15,20,0.0,0,10340777.43,24,875600.32,20,155012.00000000032,10,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,TUNBRIDGE,300495.47,16,132104.88,14,0.0,0,252441.26,13,137206.29,12,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,UNDERHILL,5974845.33,25,743812.01,21,0.0,0,5714254.85,27,976321.56,22,0.0,0,Preliminary,Quarterly
Sales and Use,2021,Mar,3,2021-03-31,WALLINGFORD,2291838.58,15,1009528.48,15,0.0,0,2187131.98,17,865922.49,13,0.0,0,Preliminary,Quarterly
